V,I
0.0,0.0
0.0015000015000015,2.3929663658533785e-24
0.003000003000003,4.925874684140701e-24
0.004500004500004501,7.606908400677505e-24
0.006000006000006,1.0444730588709701e-23
0.0075000075000075,1.3448510178538672e-23
0.009000009000009001,1.6627952525881353e-23
0.0105000105000105,1.9993329388584626e-23
0.012000012000012,2.355551600308787e-23
0.013500013500013501,2.7326018694554634e-23
0.015000015000015,3.13170269416924e-23
0.0165000165000165,3.554142757624885e-23
0.018000018000018003,4.0012874202771557e-23
0.019500019500019502,4.4745812442156924e-23
0.021000021000021,4.975553672963538e-23
0.0225000225000225,5.505823133553843e-23
0.024000024000024,6.06710334741711e-23
0.025500025500025503,6.661207116913538e-23
0.027000027000027002,7.290054213942071e-23
0.0285000285000285,7.95567674419456e-23
0.03000003000003,8.660225458042999e-23
0.0315000315000315,9.405976061426768e-23
0.033000033000033,1.0195339313272225e-22
0.0345000345000345,1.1030864180936318e-22
0.036000036000036005,1.1915251724158525e-22
0.037500037500037504,1.285135825050447e-22
0.039000039000039004,1.3842207937140409e-22
0.0405000405000405,1.4891004190430261e-22
0.042000042000042,1.6001133432467962e-22
0.0435000435000435,1.7176185295916627e-22
0.045000045000045,1.841995262400856e-22
0.0465000465000465,1.9736457976271664e-22
0.048000048000048,2.1129952366351993e-22
0.0495000495000495,2.2604939243385274e-22
0.051000051000051005,2.416618458941649e-22
0.052500052500052505,2.581873080335181e-22
0.054000054000054004,2.7567919420152675e-22
0.055500055500055503,2.9419402470432805e-22
0.057000057000057,3.13791601509425e-22
0.0585000585000585,3.3453526068117604e-22
0.06000006000006,3.5649199859853973e-22
0.0615000615000615,3.797328001212115e-22
0.063000063000063,4.043327143202704e-22
0.0645000645000645,4.303712583749628e-22
0.066000066000066,4.579325690339959e-22
0.0675000675000675,4.871056298074786e-22
0.069000069000069,5.179848010814499e-22
0.0705000705000705,5.506697948743297e-22
0.07200007200007201,5.852661797078983e-22
0.07350007350007351,6.218857845040797e-22
0.07500007500007501,6.606469510204318e-22
0.07650007650007651,7.01674887259831e-22
0.07800007800007801,7.451021723414526e-22
0.0795000795000795,7.910690594233575e-22
0.081000081000081,8.397241320347659e-22
0.0825000825000825,8.912246069986448e-22
0.084000084000084,9.457368393026872e-22
0.0855000855000855,1.0034369279444874e-21
0.087000087000087,1.064511372263814e-21
0.0885000885000885,1.1291574758393938e-21
0.09000009000009,1.1975841542824782e-21
0.0915000915000915,1.270012440107823e-21
0.093000093000093,1.3466763915014507e-21
0.0945000945000945,1.4278235971916305e-21
0.096000096000096,1.5137163881392281e-21
0.0975000975000975,1.6046322414344897e-21
0.099000099000099,1.700864891013196e-21
0.10050010050010051,1.8027252364244257e-21
0.10200010200010201,1.910542655495101e-21
0.10350010350010351,2.024665105304184e-21
0.10500010500010501,2.1454613436149856e-21
0.10650010650010651,2.2733219386171245e-21
0.10800010800010801,2.408659874771702e-21
0.10950010950010951,2.5519125722952196e-21
0.11100011100011101,2.7035426949531457e-21
0.1125001125001125,2.864040169543833e-21
0.114000114000114,3.0339235995372616e-21
0.1155001155001155,3.213741880662171e-21
0.117000117000117,3.404076018441588e-21
0.1185001185001185,3.6055409457283494e-21
0.12000012000012,3.8187879460858065e-21
0.1215001215001215,4.0445052596329974e-21
0.123000123000123,4.2834231317544416e-21
0.1245001245001245,4.536312601409789e-21
0.126000126000126,4.8039915595855734e-21
0.1275001275001275,5.087324345398427e-21
0.129000129000129,5.387226592856483e-21
0.1305001305001305,5.704667250343294e-21
0.132000132000132,6.040671811792099e-21
0.1335001335001335,6.396326355653656e-21
0.135000135000135,6.772779564380163e-21
0.1365001365001365,7.171247975083442e-21
0.138000138000138,7.593019614605988e-21
0.1395001395001395,8.039455615108106e-21
0.141000141000141,8.512000311487496e-21
0.1425001425001425,9.012178817998552e-21
0.14400014400014402,9.541608337362302e-21
0.1455001455001455,1.0101999776353537e-20
0.14700014700014702,1.0695162592562217e-20
0.1485001485001485,1.1323013680122705e-20
0.15000015000015002,1.1987582216475172e-20
0.1515001515001515,1.269101531692056e-20
0.15300015300015302,1.3435585304762688e-20
0.1545001545001545,1.4223696981450357e-20
0.15600015600015602,1.5057898935687282e-20
0.1575001575001575,1.594088515901923e-20
0.159000159000159,1.6875510393911786e-20
0.1605001605001605,1.786479094154393e-20
0.162000162000162,1.891192566444077e-20
0.1635001635001635,2.0020297602060678e-20
0.165000165000165,2.1193486895492357e-20
0.1665001665001665,2.2435285327739054e-20
0.168000168000168,2.374970601724136e-20
0.1695001695001695,2.5140993111400007e-20
0.171000171000171,2.6613642789208623e-20
0.17250017250017252,2.817241457036365e-20
0.174000174000174,2.9822345855548575e-20
0.17550017550017552,3.156876323554383e-20
0.177000177000177,3.3417314802969514e-20
0.17850017850017852,3.537396853669822e-20
0.18000018000018,3.7445047844772005e-20
0.18150018150018152,3.9637244489099453e-20
0.183000183000183,4.195764443484982e-20
0.18450018450018452,4.441374077515009e-20
0.186000186000186,4.7013472505176224e-20
0.18750018750018752,4.976523744685019e-20
0.189000189000189,5.267792456058266e-20
0.1905001905001905,5.576094948818997e-20
0.192000192000192,5.902426747759116e-20
0.1935001935001935,6.247843154394483e-20
0.195000195000195,6.613459570082335e-20
0.1965001965001965,7.000457312134976e-20
0.198000198000198,7.410086844994039e-20
0.1995001995001995,7.843671657639608e-20
0.20100020100020102,8.302612140999341e-20
0.2025002025002025,8.78839269653186e-20
0.20400020400020402,9.302581736226747e-20
0.2055002055002055,9.846840083657643e-20
0.20700020700020702,1.0422927436330785e-19
0.2085002085002085,1.1032704950624417e-19
0.21000021000021002,1.167814235037218e-19
0.2115002115002115,1.2361325035446504e-19
0.21300021300021302,1.308446054410714e-19
0.2145002145002145,1.3849885661584548e-19
0.21600021600021602,1.466007288242844e-19
0.2175002175002175,1.5517640750265427e-19
0.21900021900021902,1.6425360320147563e-19
0.2205002205002205,1.7386161620900875e-19
0.22200022200022201,1.8403153042170973e-19
0.2235002235002235,1.9479617457013927e-19
0.225000225000225,2.0619034193881287e-19
0.2265002265002265,2.1825085498968623e-19
0.228000228000228,2.3101665583503468e-19
0.2295002295002295,2.445290388820005e-19
0.231000231000231,2.5883158620910764e-19
0.23250023250023252,2.7397059408126487e-19
0.234000234000234,2.899949178534011e-19
0.23550023550023552,3.069563597113775e-19
0.237000237000237,3.249097203707757e-19
0.23850023850023852,3.4391298002265683e-19
0.24000024000024,3.640275826768971e-19
0.24150024150024152,3.8531848786097604e-19
0.243000243000243,4.0785450666210043e-19
0.24450024450024452,4.3170843097417494e-19
0.246000246000246,4.569573178411377e-19
0.24750024750024752,4.8368279964969e-19
0.249000249000249,5.119712392256613e-19
0.2505002505002505,5.419139366291621e-19
0.252000252000252,5.736077236906493e-19
0.2535002535002535,6.071550157097148e-19
0.255000255000255,6.426641216478146e-19
0.2565002565002565,6.802498128149405e-19
0.258000258000258,7.200335813635612e-19
0.2595002595002595,7.621438987825639e-19
0.261000261000261,8.067168362827135e-19
0.26250026250026254,8.538964266881708e-19
0.264000264000264,9.03835129725587e-19
0.2655002655002655,9.5669424561441e-19
0.267000267000267,1.0126445354523437e-18
0.26850026850026854,1.071866944998384e-18
0.27000027000027,1.1345525529740307e-18
0.2715002715002715,1.2009042254245124e-18
0.273000273000273,1.2711360987309037e-18
0.27450027450027453,1.345475130573774e-18
0.276000276000276,1.4241615135234934e-18
0.2775002775002775,1.5074496056184217e-18
0.279000279000279,1.595608447352792e-18
0.28050028050028053,1.6889227956524757e-18
0.282000282000282,1.7876942612483247e-18
0.2835002835002835,1.892241825664055e-18
0.285000285000285,2.002903495577471e-18
0.2865002865002865,2.1200366130131957e-18
0.28800028800028804,2.244019819896625e-18
0.2895002895002895,2.375253678439388e-18
0.291000291000291,2.514162118705418e-18
0.2925002925002925,2.661193886177025e-18
0.29400029400029404,2.8168241961161206e-18
0.2955002955002955,2.9815559743351372e-18
0.297000297000297,3.1559210979679464e-18
0.2985002985002985,3.340483290602003e-18
0.30000030000030004,3.535838949458958e-18
0.3015003015003015,3.7426187997558825e-18
0.303000303000303,3.961491617018026e-18
0.3045003045003045,4.193163813488509e-18
0.30600030600030603,4.438384401211998e-18
0.3075003075003075,4.697945819215319e-18
0.309000309000309,4.972686415049294e-18
0.3105003105003105,5.263494167101499e-18
0.31200031200031203,5.5713083389574885e-18
0.3135003135003135,5.8971236153038566e-18
0.315000315000315,6.2419925834700775e-18
0.3165003165003165,6.607029869331566e-18
0.318000318000318,6.993414205261211e-18
0.31950031950031954,7.40239546116458e-18
0.321000321000321,7.835292990118693e-18
0.3225003225003225,8.293507208900605e-18
0.324000324000324,8.778518770806785e-18
0.32550032550032554,9.291892701556183e-18
0.327000327000327,9.835289979818806e-18
0.3285003285003285,1.0410465055673879e-17
0.33000033000033,1.1019276603957808e-17
0.33150033150033154,1.1663691660167244e-17
0.333000333000333,1.2345792237903983e-17
0.3345003345003345,1.306778277350048e-17
0.336000336000336,1.3831995916284134e-17
0.33750033750033753,1.4640899973202802e-17
0.339000339000339,1.5497109662172766e-17
0.3405003405003405,1.640339024798179e-17
0.342000342000342,1.7362671604359536e-17
0.34350034350034353,1.8378050695519403e-17
0.34500034500034504,1.9452811428493227e-17
0.3465003465003465,2.0590422998770055e-17
0.348000348000348,2.1794564705714524e-17
0.3495003495003495,2.3069122643844406e-17
0.35100035100035104,2.4418219481332667e-17
0.3525003525003525,2.584621115128501e-17
0.354000354000354,2.7357713321519483e-17
0.3555003555003555,2.895760801201137e-17
0.35700035700035704,3.0651065101589133e-17
0.3585003585003585,3.2443558871546644e-17
0.36000036000036,3.4340876277449324e-17
0.3615003615003615,3.634914838199742e-17
0.36300036300036304,3.847486689863824e-17
0.3645003645003645,4.072490073517843e-17
0.366000366000366,4.310651584611866e-17
0.3675003675003675,4.5627408319878115e-17
0.36900036900036903,4.829572423112922e-17
0.3705003705003705,5.112008280185478e-17
0.372000372000372,5.410961279729493e-17
0.3735003735003735,5.727397237828184e-17
0.37500037500037503,6.062338549718665e-17
0.37650037650037654,6.416867498514403e-17
0.378000378000378,6.79212890218317e-17
0.3795003795003795,7.189336400119703e-17
0.381000381000381,7.609772453145706e-17
0.38250038250038254,8.054796284443725e-17
0.384000384000384,8.525845203046132e-17
0.3855003855003855,9.024440559535536e-17
0.387000387000387,9.552195025234168e-17
0.38850038850038854,1.0110811930459399e-16
0.39000039000039,1.0702097837669044e-16
0.3915003915003915,1.1327961879716876e-16
0.393000393000393,1.1990426347764465e-16
0.39450039450039454,1.2691633308726077e-16
0.396000396000396,1.3433845928757657e-16
0.3975003975003975,1.421946501686908e-16
0.399000399000399,1.505102637794619e-16
0.40050040050040053,1.5931218018107535e-16
0.40200040200040205,1.686288411517132e-16
0.4035004035004035,1.784903428307826e-16
0.405000405000405,1.8892854159803415e-16
0.40650040650040653,1.9997718642246004e-16
0.40800040800040804,2.1167194533207355e-16
0.4095004095004095,2.240506436419255e-16
0.411000411000411,2.3715323748432467e-16
0.4125004125004125,2.5102207850663375e-16
0.41400041400041404,2.6570195357593883e-16
0.4155004155004155,2.8124034947684534e-16
0.417000417000417,2.976874264416985e-16
0.4185004185004185,3.1509633578793853e-16
0.42000042000042004,3.33523325797219e-16
0.4215004215004215,3.530279270038642e-16
0.423000423000423,3.736731904228853e-16
0.4245004245004245,3.95525793429099e-16
0.42600042600042604,4.18656330924703e-16
0.4275004275004275,4.4313955356729254e-16
0.429000429000429,4.690546059978767e-16
0.4305004305004305,4.964851327199967e-16
0.43200043200043203,5.2551983396509805e-16
0.43350043350043355,5.56252518632089e-16
0.435000435000435,5.887823954549168e-16
0.4365004365004365,6.232147082772777e-16
0.43800043800043803,6.59660630173499e-16
0.43950043950043954,6.982378987232488e-16
0.441000441000441,7.390711865884513e-16
0.4425004425004425,7.822924720902005e-16
0.44400044400044403,8.280413039065565e-16
0.44550044550044554,8.764655951659336e-16
0.447000447000447,9.277217293262186e-16
0.4485004485004485,9.81975354268159e-16
0.45000045000045,1.0394017528722772e-15
0.45150045150045154,1.1001865312331403e-15
0.453000453000453,1.1645259892362745e-15
0.4545004545004545,1.2326279675911123e-15
0.456000456000456,1.3047126948639398e-15
0.45750045750045754,1.3810128933570151e-15
0.459000459000459,1.4617752614162261e-15
0.4605004605004605,1.5472605793102087e-15
0.462000462000462,1.6377451915380046e-15
0.46350046350046353,1.7335213244664164e-15
0.46500046500046505,1.8348984627585474e-15
0.4665004665004665,1.942204196406748e-15
0.468000468000468,2.055785385402919e-15
0.46950046950046953,2.176008795013221e-15
0.47100047100047104,2.303262789843971e-15
0.4725004725004725,2.437958816149297e-15
0.474000474000474,2.5805318253476145e-15
0.47550047550047553,2.7314426033622297e-15
0.47700047700047704,2.8911786176542874e-15
0.4785004785004785,3.060256134805139e-15
0.48000048000048,3.239221491065764e-15
0.4815004815004815,3.428652786422663e-15
0.48300048300048304,3.629162213938464e-15
0.4845004845004845,3.8413973303013434e-15
0.486000486000486,4.06604402044034e-15
0.4875004875004875,4.303828615107724e-15
0.48900048900048904,4.555518526153709e-15
0.49050049050049055,4.8219273287241314e-15
0.492000492000492,5.103916031809876e-15
0.4935004935004935,5.4023956193457144e-15
0.49500049500049503,5.718330438342096e-15
0.49650049650049655,6.052741163500462e-15
0.498000498000498,6.406708608861509e-15
0.4995004995004995,6.78137626890403e-15
0.501000501000501,7.177954553709651e-15
0.5025005025005025,7.597724600611096e-15
0.504000504000504,8.042043356389864e-15
0.5055005055005055,8.512345694858606e-15
0.507000507000507,9.010152040157642e-15
0.5085005085005085,9.53707006082086e-15
0.51000051000051,1.009480314010519e-14
0.5115005115005116,1.0685152070056495e-14
0.513000513000513,1.1310025215904938e-14
0.5145005145005145,1.1971441057163825e-14
0.516000516000516,1.267153665795908e-14
0.5175005175005175,1.3412574443292819e-14
0.519000519000519,1.4196948128273983e-14
0.5205005205005205,1.5027192882513703e-14
0.522000522000522,1.5905991259355934e-14
0.5235005235005236,1.6836180819173978e-14
0.5250005250005251,1.7820768528930588e-14
0.5265005265005265,1.886293584437565e-14
0.528000528000528,1.996605056850745e-14
0.5295005295005295,2.1133675321902134e-14
0.531000531000531,2.236958278930678e-14
0.5325005325005325,2.3677767578100632e-14
0.534000534000534,2.50624546886246e-14
0.5355005355005356,2.6528119842971973e-14
