V,I
0.0,0.0
0.0015000015000015,2.780184971129529e-10
0.003000003000003,5.71081792966055e-10
0.004500004500004501,8.800040141032639e-10
0.006000006000006,1.2056433629226149e-09
0.0075000075000075,1.548904560166875e-09
0.009000009000009001,1.9107411208807434e-09
0.0105000105000105,2.292158018946111e-09
0.012000012000012,2.69421529530689e-09
0.013500013500013501,3.118029612281248e-09
0.015000015000015,3.5647782503644976e-09
0.0165000165000165,4.03570243889817e-09
0.018000018000018003,4.532110686739088e-09
0.019500019500019502,5.055381446794627e-09
0.021000021000021,5.606969111227045e-09
0.0225000225000225,6.188404899631905e-09
0.024000024000024,6.801305296733062e-09
0.025500025500025503,7.447372496471871e-09
0.027000027000027002,8.128401063345336e-09
0.0285000285000285,8.846282817387419e-09
0.03000003000003,9.603012607328765e-09
0.0315000315000315,1.0400691863310385e-08
0.033000033000033,1.1241537478667851e-08
0.0345000345000345,1.2127884474466555e-08
0.036000036000036005,1.3062196657642744e-08
0.037500037500037504,1.4047067509181943e-08
0.039000039000039004,1.5085234394973668e-08
0.0405000405000405,1.6179580342168265e-08
0.042000042000042,1.7333148250031627e-08
0.0435000435000435,1.8549139113588353e-08
0.045000045000045,1.9830931563546983e-08
0.0465000465000465,2.1182088971727353e-08
0.048000048000048,2.2606363003774277e-08
0.0495000495000495,2.4107711382725938e-08
0.051000051000051005,2.569030321808441e-08
0.052500052500052505,2.7358536769384045e-08
0.054000054000054004,2.911704655161884e-08
0.055500055500055503,3.097071399338347e-08
0.057000057000057,3.292469585858271e-08
0.0585000585000585,3.498441358829041e-08
0.06000006000006,3.7155590604243116e-08
0.0615000615000615,3.9444262966981114e-08
0.063000063000063,4.18567829285621e-08
0.0645000645000645,4.439985445969796e-08
0.066000066000066,4.7080543907895844e-08
0.0675000675000675,4.990629420831283e-08
0.069000069000069,5.2884960410892745e-08
0.0705000705000705,5.602481678579352e-08
0.07200007200007201,5.9334581692382926e-08
0.07350007350007351,6.282345310637538e-08
0.07500007500007501,6.650112283068665e-08
0.07650007650007651,7.037780846985697e-08
0.07800007800007801,7.446428185176046e-08
0.0795000795000795,7.877188323845985e-08
0.081000081000081,8.331259238048005e-08
0.0825000825000825,8.809902141138082e-08
0.084000084000084,9.314445748032085e-08
0.0855000855000855,9.846293380633142e-08
0.087000087000087,1.0406920836203426e-07
0.0885000885000885,1.0997886334962459e-07
0.09000009000009,1.1620831941172582e-07
0.0915000915000915,1.2277487826395372e-07
0.093000093000093,1.296967724329079e-07
0.0945000945000945,1.3699325052130007e-07
0.096000096000096,1.4468457720795413e-07
0.0975000975000975,1.5279209719665232e-07
0.099000099000099,1.6133836311382765e-07
0.10050010050010051,1.703470928759998e-07
0.10200010200010201,1.7984334022003168e-07
0.10350010350010351,1.8985346628141997e-07
0.10500010500010501,2.0040526749198762e-07
0.10650010650010651,2.115280892667215e-07
0.10800010800010801,2.2325279758206307e-07
0.10950010950010951,2.3561199213872897e-07
0.11100011100011101,2.486399921508564e-07
0.1125001125001125,2.6237299266540504e-07
0.114000114000114,2.7684916403813986e-07
0.1155001155001155,2.9210866614448605e-07
0.117000117000117,3.081939325966232e-07
0.1185001185001185,3.2514967074348533e-07
0.12000012000012,3.4302291851417976e-07
0.1215001215001215,3.618633854785003e-07
0.123000123000123,3.817233675817988e-07
0.1245001245001245,4.0265808820549864e-07
0.126000126000126,4.247256413236755e-07
0.1275001275001275,4.479873894069897e-07
0.129000129000129,4.72507906579267e-07
0.1305001305001305,4.983553480997216e-07
0.132000132000132,5.256014787846652e-07
0.1335001335001335,5.543220140680205e-07
0.135000135000135,5.845967052664491e-07
0.1365001365001365,6.16509737483284e-07
0.138000138000138,6.501496727651102e-07
0.1395001395001395,6.856100185359537e-07
0.141000141000141,7.229892844407004e-07
0.1425001425001425,7.623912665621901e-07
0.14400014400014402,8.039254453251488e-07
0.1455001455001455,8.477072128698637e-07
0.14700014700014702,8.938581572692783e-07
0.1485001485001485,9.425065172763425e-07
0.15000015000015002,9.937874665411073e-07
0.1515001515001515,1.047843397827819e-06
0.15300015300015302,1.1048244914491079e-06
0.1545001545001545,1.1648889994830824e-06
0.15600015600015602,1.228203814207518e-06
0.1575001575001575,1.2949449228472076e-06
0.159000159000159,1.3652976349476376e-06
0.1605001605001605,1.4394572644960135e-06
0.162000162000162,1.5176300394159625e-06
0.1635001635001635,1.6000329878806951e-06
0.165000165000165,1.6868950751813827e-06
0.1665001665001665,1.7784575447876705e-06
0.168000168000168,1.8749747141555417e-06
0.1695001695001695,1.9767148842220195e-06
0.171000171000171,2.0839602257183287e-06
0.17250017250017252,2.1970092802803265e-06
0.174000174000174,2.316175596206449e-06
0.17550017550017552,2.441790456941817e-06
0.177000177000177,2.5742026537045604e-06
0.17850017850017852,2.7137800771015463e-06
0.18000018000018,2.8609103992494056e-06
0.18150018150018152,3.016002438016585e-06
0.183000183000183,3.1794868391443742e-06
0.18450018450018452,3.3518178952363087e-06
0.186000186000186,3.533474000505521e-06
0.18750018750018752,3.7249601518851705e-06
0.189000189000189,3.9268079490284435e-06
0.1905001905001905,4.139578322792659e-06
0.192000192000192,4.363861535239266e-06
0.1935001935001935,4.600281954481034e-06
0.195000195000195,4.849494871450588e-06
0.1965001965001965,5.112193321110681e-06
0.198000198000198,5.389106718212133e-06
0.1995001995001995,5.681004040525295e-06
0.20100020100020102,5.988696557324147e-06
0.2025002025002025,6.313038284133654e-06
0.20400020400020402,6.6549305302032735e-06
0.2055002055002055,7.015322808001656e-06
0.20700020700020702,7.395216016448103e-06
0.2085002085002085,7.79566471464932e-06
0.21000021000021002,8.217782124120276e-06
0.2115002115002115,8.662740583531559e-06
0.21300021300021302,9.131775186688174e-06
0.2145002145002145,9.62618833000306e-06
0.21600021600021602,1.0147353350475896e-05
0.2175002175002175,1.0696718163671903e-05
0.21900021900021902,1.1275808901700657e-05
0.2205002205002205,1.1886231732205488e-05
0.22200022200022201,1.2529683772299904e-05
0.2235002235002235,1.3207950360083487e-05
0.225000225000225,1.3922915968578309e-05
0.2265002265002265,1.467656602471834e-05
0.228000228000228,1.547099236631766e-05
0.2295002295002295,1.630840233701747e-05
0.231000231000231,1.71911196957808e-05
0.23250023250023252,1.812159644032363e-05
0.234000234000234,1.910241371660959e-05
0.23550023550023552,2.0136298189754598e-05
0.237000237000237,2.122611658705864e-05
0.23850023850023852,2.2374897525878623e-05
0.24000024000024,2.358582969463896e-05
0.24150024150024152,2.4862272766768e-05
0.243000243000243,2.6207771952613257e-05
0.24450024450024452,2.7626061637420207e-05
0.246000246000246,2.9121078114258125e-05
0.24750024750024752,3.06969704979565e-05
0.249000249000249,3.2358111639041454e-05
0.2505002505002505,3.410911449464038e-05
0.252000252000252,3.5954839404439554e-05
0.2535002535002535,3.7900401366641745e-05
0.255000255000255,3.995120641775429e-05
0.2565002565002565,4.2112937080673873e-05
0.258000258000258,4.4391599658410996e-05
0.2595002595002595,4.679350968217477e-05
0.261000261000261,4.932533192913979e-05
0.26250026250026254,5.1994087698403746e-05
0.264000264000264,5.480718391481787e-05
0.2655002655002655,5.7772413128986955e-05
0.267000267000267,6.089800808695145e-05
0.26850026850026854,6.419263081625104e-05
0.27000027000027,6.766541628167033e-05
0.2715002715002715,7.132598693715408e-05
0.273000273000273,7.51845000195317e-05
0.27450027450027453,7.92516439105384e-05
0.276000276000276,8.353868906851858e-05
0.2775002775002775,8.805751713225618e-05
0.279000279000279,9.28206427488476e-05
0.28050028050028053,9.784126450540498e-05
0.282000282000282,0.00010313328675692901
0.2835002835002835,0.00010871136328205466
0.285000285000285,0.00011459094093879685
0.2865002865002865,0.0001207882960443385
0.28800028800028804,0.00012732057075481862
0.2895002895002895,0.00013420585310086608
0.291000291000291,0.00014146319881547242
0.2925002925002925,0.00014911266043782234
0.29400029400029404,0.00015717539645265788
0.2955002955002955,0.0001656737003941089
0.297000297000297,0.0001746310736052692
0.2985002985002985,0.000184072254342027
0.30000030000030004,0.00019402330508455634
0.3015003015003015,0.0002045117289526388
0.303000303000303,0.00021556648425757885
0.3045003045003045,0.0002272180572617799
0.30600030600030603,0.00023949860769789666
0.3075003075003075,0.0002524419978726655
0.309000309000309,0.00026608386542648077
0.3105003105003105,0.00028046188526786864
0.31200031200031203,0.00029561558039858937
0.3135003135003135,0.00031158668571151793
0.315000315000315,0.000328419147990644
0.3165003165003165,0.0003461592714302242
0.318000318000318,0.00036485580494627357
0.31950031950031954,0.0003845600876957178
0.321000321000321,0.00040532625280320644
0.3225003225003225,0.00042721122736111283
0.324000324000324,0.0004502750525716692
0.32550032550032554,0.0004745809128507972
0.327000327000327,0.0005001953104510903
0.3285003285003285,0.000527188356500119
0.33000033000033,0.0005556338583119214
0.33150033150033154,0.0005856094066984951
0.333000333000333,0.0006171968416310847
0.3345003345003345,0.000650482252240181
0.336000336000336,0.0006855562096461654
0.33750033750033753,0.0007225142326205969
0.339000339000339,0.0007614566711708903
0.3405003405003405,0.0008024891722016037
0.342000342000342,0.0008457229705527425
0.34350034350034353,0.0008912750636227429
0.34500034500034504,0.0009392685606144369
0.3465003465003465,0.0009898330317810178
0.348000348000348,0.0010431046830490232
0.3495003495003495,0.001099226763471961
0.35100035100035104,0.0011583500308915973
0.3525003525003525,0.0012206330429762602
0.354000354000354,0.001286242390051484
0.3555003555003555,0.0013553532771766186
0.35700035700035704,0.0014281496405601501
0.3585003585003585,0.0015048253117129207
0.36000036000036,0.0015855833189561963
0.3615003615003615,0.0016706375172361732
0.36300036300036304,0.0017602123552933335
0.3645003645003645,0.0018545433413237333
0.366000366000366,0.0019538779743015766
0.3675003675003675,0.002058476209640503
0.36900036900036903,0.0021686109248548746
0.3705003705003705,0.002284567803144455
0.372000372000372,0.002406647428870201
0.3735003735003735,0.0025351643562316895
0.37500037500037503,0.0026704492047429085
0.37650037650037654,0.002812847727909684
0.378000378000378,0.0029627226758748293
0.3795003795003795,0.0031204542610794306
0.381000381000381,0.003286440158262849
0.38250038250038254,0.0034610971342772245
0.384000384000384,0.0036448612809181213
0.3855003855003855,0.003838188946247101
0.387000387000387,0.00404155720025301
0.38850038850038854,0.0042554643005132675
0.39000039000039,0.004480431787669659
0.3915003915003915,0.004717003554105759
0.393000393000393,0.004965748637914658
0.39450039450039454,0.005227258894592524
0.396000396000396,0.005502153187990189
0.3975003975003975,0.005791075527667999
0.399000399000399,0.006094697397202253
0.40050040050040053,0.006413717288523912
0.40200040200040205,0.006748862098902464
0.4035004035004035,0.007100888527929783
0.405000405000405,0.007470581214874983
0.40650040650040653,0.007858755998313427
0.40800040800040804,0.008266258053481579
0.4095004095004095,0.008693965151906013
0.411000411000411,0.009142784401774406
0.4125004125004125,0.009613657370209694
0.41400041400041404,0.010107554495334625
0.4155004155004155,0.010625479742884636
0.417000417000417,0.011168468743562698
0.4185004185004185,0.011737589724361897
0.42000042000042004,0.012333941645920277
0.4215004215004215,0.012958655133843422
0.423000423000423,0.013612892478704453
0.4245004245004245,0.014297845773398876
0.42600042600042604,0.015014736913144588
0.4275004275004275,0.015764813870191574
0.429000429000429,0.016549358144402504
0.4305004305004305,0.017369668930768967
0.43200043200043203,0.018227078020572662
0.43350043350043355,0.019122935831546783
0.435000435000435,0.020058615133166313
0.4365004365004365,0.021035507321357727
0.43800043800043803,0.022055022418498993
0.43950043950043954,0.023118583485484123
0.441000441000441,0.024227624759078026
0.4425004425004425,0.025383589789271355
0.44400044400044403,0.02658793143928051
0.44550044550044554,0.027842102572321892
0.447000447000447,0.02914755418896675
0.4485004485004485,0.030505739152431488
0.45000045000045,0.03191809728741646
0.45150045150045154,0.03338605910539627
0.453000453000453,0.03491104394197464
0.4545004545004545,0.03649444505572319
0.456000456000456,0.03813764825463295
0.45750045750045754,0.039841994643211365
0.459000459000459,0.04160880669951439
0.4605004605004605,0.04343937337398529
0.462000462000462,0.045334942638874054
0.46350046350046353,0.04729672148823738
0.46500046500046505,0.04932587966322899
0.4665004665004665,0.05142352730035782
0.468000468000468,0.05359072983264923
0.46950046950046953,0.055828504264354706
0.47100047100047104,0.05813780426979065
0.4725004725004725,0.060519520193338394
0.474000474000474,0.06297449767589569
0.47550047550047553,0.06550349295139313
0.47700047700047704,0.0681072250008583
0.4785004785004785,0.07078633457422256
0.48000048000048,0.07354138791561127
0.4815004815004815,0.0763728991150856
0.48300048300048304,0.079281285405159
0.4845004845004845,0.08226693421602249
0.486000486000486,0.08533014357089996
0.4875004875004875,0.08847112953662872
0.48900048900048904,0.0916900560259819
0.49050049050049055,0.09498703479766846
0.492000492000492,0.09836208075284958
0.4935004935004935,0.10181517153978348
0.49500049500049503,0.1053461953997612
0.49650049650049655,0.1089550107717514
0.498000498000498,0.11264139413833618
0.4995004995004995,0.11640507727861404
0.501000501000501,0.12024572491645813
0.5025005025005025,0.12416296452283859
0.504000504000504,0.1281563639640808
0.5055005055005055,0.13222545385360718
0.507000507000507,0.1363697052001953
0.5085005085005085,0.14058855175971985
0.51000051000051,0.14488141238689423
0.5115005115005116,0.14924763143062592
0.513000513000513,0.1536865532398224
0.5145005145005145,0.15819746255874634
0.516000516000516,0.16277962923049927
0.5175005175005175,0.1674322932958603
0.519000519000519,0.17215467989444733
0.5205005205005205,0.17694596946239471
0.522000522000522,0.18180537223815918
0.5235005235005236,0.18673200905323029
0.5250005250005251,0.19172506034374237
0.5265005265005265,0.1967836320400238
0.528000528000528,0.20481859147548676
0.5295005295005295,0.2152792066335678
0.531000531000531,0.22573982179164886
0.5325005325005325,0.23620043694972992
0.534000534000534,0.24666105210781097
0.5355005355005356,0.2571216821670532
0.5370005370005371,0.2675822973251343
0.5385005385005385,0.27804291248321533
0.54000054000054,0.2885035276412964
0.5415005415005415,0.29896414279937744
0.543000543000543,0.3094247579574585
0.5445005445005445,0.31988537311553955
0.546000546000546,0.3303459882736206
0.5475005475005476,0.34080660343170166
0.5490005490005491,0.3512672185897827
0.5505005505005506,0.36172783374786377
0.552000552000552,0.3721884489059448
0.5535005535005535,0.3826490640640259
0.555000555000555,0.39310967922210693
0.5565005565005565,0.403570294380188
0.558000558000558,0.41403090953826904
0.5595005595005595,0.4244915246963501
0.5610005610005611,0.43495213985443115
0.5625005625005626,0.4454127550125122
0.564000564000564,0.45587337017059326
0.5655005655005655,0.4663339853286743
0.567000567000567,0.47679460048675537
0.5685005685005685,0.4872552156448364
0.57000057000057,0.4977158308029175
0.5715005715005715,0.5081764459609985
0.573000573000573,0.5186370611190796
0.5745005745005746,0.5290976762771606
0.5760005760005761,0.5395582914352417
0.5775005775005775,0.5500189065933228
0.579000579000579,0.5604795217514038
0.5805005805005805,0.5709401369094849
0.582000582000582,0.5814007520675659
0.5835005835005835,0.591861367225647
0.585000585000585,0.602321982383728
0.5865005865005866,0.6127825975418091
0.5880005880005881,0.6232432126998901
0.5895005895005895,0.6337038278579712
0.591000591000591,0.6441644430160522
0.5925005925005925,0.6546250581741333
0.594000594000594,0.6650856733322144
0.5955005955005955,0.6755462884902954
0.597000597000597,0.6860069036483765
0.5985005985005986,0.6964675188064575
0.6000006000006001,0.7069281339645386
0.6015006015006015,0.7173887491226196
0.603000603000603,0.7278493642807007
0.6045006045006045,0.7383099794387817
0.606000606000606,0.7487705945968628
0.6075006075006075,0.7592312097549438
0.609000609000609,0.7696918249130249
0.6105006105006106,0.780152440071106
0.6120006120006121,0.790613055229187
0.6135006135006136,0.8010736703872681
0.615000615000615,0.8115342855453491
0.6165006165006165,0.8219949007034302
0.618000618000618,0.8324555158615112
0.6195006195006195,0.8429161310195923
0.621000621000621,0.8533767461776733
0.6225006225006225,0.8638373613357544
0.6240006240006241,0.8742979764938354
0.6255006255006256,0.8847585916519165
0.627000627000627,0.8952192068099976
0.6285006285006285,0.9056798219680786
0.63000063000063,0.9161404371261597
0.6315006315006315,0.9266010522842407
0.633000633000633,0.9370616674423218
0.6345006345006345,0.9475222826004028
0.636000636000636,0.9579828977584839
0.6375006375006376,0.9684435129165649
0.6390006390006391,0.978904128074646
0.6405006405006405,0.989364743232727
0.642000642000642,0.9998253583908081
0.6435006435006435,1.010315179824829
0.645000645000645,1.0208055973052979
0.6465006465006465,1.0312960147857666
0.648000648000648,1.0417864322662354
0.6495006495006496,1.052276849746704
0.6510006510006511,1.0627672672271729
0.6525006525006525,1.0732576847076416
0.654000654000654,1.0837481021881104
0.6555006555006555,1.094238519668579
0.657000657000657,1.1047289371490479
0.6585006585006585,1.1152193546295166
0.66000066000066,1.1257097721099854
0.6615006615006616,1.136200189590454
0.6630006630006631,1.1466906070709229
0.6645006645006646,1.1571810245513916
0.666000666000666,1.1676714420318604
0.6675006675006675,1.178161859512329
0.669000669000669,1.1886522769927979
0.6705006705006705,1.1991426944732666
0.672000672000672,1.2096331119537354
0.6735006735006736,1.220123529434204
0.6750006750006751,1.2306139469146729
0.6765006765006766,1.2411043643951416
0.678000678000678,1.2515947818756104
0.6795006795006795,1.262085199356079
0.681000681000681,1.2725756168365479
0.6825006825006825,1.2830660343170166
0.684000684000684,1.2935564517974854
0.6855006855006855,1.304046869277954
0.6870006870006871,1.3145372867584229
0.6885006885006886,1.3250277042388916
0.6900006900006901,1.3355181217193604
0.6915006915006915,1.346008539199829
0.693000693000693,1.3564989566802979
0.6945006945006945,1.3669893741607666
0.696000696000696,1.3774797916412354
0.6975006975006975,1.387970209121704
0.699000699000699,1.3984606266021729
0.7005007005007006,1.4089510440826416
0.7020007020007021,1.4194414615631104
0.7035007035007035,1.429931879043579
0.705000705000705,1.4404222965240479
0.7065007065007065,1.4509127140045166
0.708000708000708,1.4614031314849854
0.7095007095007095,1.471893548965454
0.711000711000711,1.4823839664459229
0.7125007125007126,1.4928743839263916
0.7140007140007141,1.5033648014068604
0.7155007155007155,1.513855218887329
0.717000717000717,1.5243456363677979
0.7185007185007185,1.5348360538482666
0.72000072000072,1.5453264713287354
0.7215007215007215,1.555816888809204
0.723000723000723,1.5663073062896729
0.7245007245007246,1.5767977237701416
0.7260007260007261,1.5872881412506104
0.7275007275007276,1.597778558731079
0.729000729000729,1.6082689762115479
0.7305007305007305,1.6187593936920166
0.732000732000732,1.6292498111724854
0.7335007335007335,1.639740228652954
0.735000735000735,1.6502306461334229
0.7365007365007366,1.6607210636138916
0.7380007380007381,1.6712114810943604
0.7395007395007396,1.681701898574829
0.741000741000741,1.6921923160552979
0.7425007425007425,1.7026827335357666
0.744000744000744,1.7131731510162354
0.7455007455007455,1.723663568496704
0.747000747000747,1.7341539859771729
0.7485007485007485,1.7446444034576416
0.7500007500007501,1.7551348209381104
0.7515007515007516,1.765625238418579
0.7530007530007531,1.7761156558990479
0.7545007545007545,1.7866060733795166
0.756000756000756,1.7970964908599854
0.7575007575007575,1.807586908340454
0.759000759000759,1.8180773258209229
0.7605007605007605,1.8285677433013916
0.762000762000762,1.8390581607818604
0.7635007635007636,1.849548578262329
0.7650007650007651,1.8600389957427979
0.7665007665007665,1.8705294132232666
0.768000768000768,1.8810198307037354
0.7695007695007695,1.891510248184204
0.771000771000771,1.9020006656646729
0.7725007725007725,1.9124910831451416
0.774000774000774,1.9229815006256104
0.7755007755007756,1.933471918106079
0.7770007770007771,1.9439623355865479
0.7785007785007786,1.9544527530670166
0.78000078000078,1.9649431705474854
0.7815007815007815,1.975433588027954
0.783000783000783,1.9859240055084229
0.7845007845007845,1.9964144229888916
0.786000786000786,2.0069048404693604
0.7875007875007876,2.017395257949829
0.7890007890007891,2.027885675430298
0.7905007905007906,2.0383760929107666
0.792000792000792,2.0488665103912354
0.7935007935007935,2.059356927871704
0.795000795000795,2.069847345352173
0.7965007965007965,2.0803377628326416
0.798000798000798,2.0908281803131104
0.7995007995007996,2.101318597793579
0.8010008010008011,2.111809015274048
0.8025008025008026,2.1222994327545166
0.8040008040008041,2.1327898502349854
0.8055008055008055,2.143280267715454
0.807000807000807,2.153770685195923
0.8085008085008085,2.1642611026763916
0.81000081000081,2.1747515201568604
0.8115008115008115,2.185241937637329
0.8130008130008131,2.195732355117798
0.8145008145008146,2.2062227725982666
0.8160008160008161,2.2167131900787354
0.8175008175008175,2.227203607559204
0.819000819000819,2.237694025039673
0.8205008205008205,2.2481844425201416
0.822000822000822,2.2586748600006104
0.8235008235008235,2.269165277481079
0.825000825000825,2.279655694961548
0.8265008265008266,2.2901461124420166
0.8280008280008281,2.3006365299224854
0.8295008295008295,2.311126947402954
0.831000831000831,2.321617364883423
0.8325008325008325,2.3321077823638916
0.834000834000834,2.3425981998443604
0.8355008355008355,2.353088617324829
0.837000837000837,2.363579034805298
0.8385008385008386,2.3740694522857666
0.8400008400008401,2.3845598697662354
0.8415008415008416,2.395050287246704
0.843000843000843,2.405540704727173
0.8445008445008445,2.4160311222076416
0.846000846000846,2.4265215396881104
0.8475008475008475,2.437011957168579
0.849000849000849,2.447502374649048
0.8505008505008506,2.4579927921295166
0.8520008520008521,2.4684832096099854
0.8535008535008536,2.478973627090454
0.855000855000855,2.489464044570923
0.8565008565008565,2.4999544620513916
0.858000858000858,2.5104448795318604
0.8595008595008595,2.520935297012329
0.861000861000861,2.531425714492798
0.8625008625008626,2.5419161319732666
0.8640008640008641,2.5524065494537354
0.8655008655008656,2.562896966934204
0.8670008670008671,2.573387384414673
0.8685008685008685,2.5838778018951416
0.87000087000087,2.5943682193756104
0.8715008715008715,2.604858636856079
0.873000873000873,2.615349054336548
0.8745008745008745,2.6258394718170166
0.8760008760008761,2.6363298892974854
0.8775008775008776,2.646820306777954
0.8790008790008791,2.657310724258423
0.8805008805008805,2.6678011417388916
0.882000882000882,2.6782915592193604
0.8835008835008835,2.688781976699829
0.885000885000885,2.699272394180298
0.8865008865008865,2.7097628116607666
0.8880008880008881,2.7202532291412354
0.8895008895008896,2.730743646621704
0.8910008910008911,2.741234064102173
0.8925008925008926,2.7517244815826416
0.894000894000894,2.7622148990631104
0.8955008955008955,2.772705316543579
0.897000897000897,2.783195734024048
0.8985008985008985,2.7936861515045166
0.9000009000009,2.8041765689849854
0.9015009015009016,2.814666986465454
0.9030009030009031,2.825157403945923
0.9045009045009046,2.8356478214263916
0.906000906000906,2.8461382389068604
0.9075009075009075,2.856628656387329
0.909000909000909,2.867119073867798
0.9105009105009105,2.8776094913482666
0.912000912000912,2.8880999088287354
0.9135009135009136,2.898590326309204
0.9150009150009151,2.909080743789673
0.9165009165009166,2.9195711612701416
0.918000918000918,2.9300615787506104
0.9195009195009195,2.940551996231079
0.921000921000921,2.951042413711548
0.9225009225009225,2.9615328311920166
0.924000924000924,2.9720232486724854
0.9255009255009256,2.982513666152954
0.9270009270009271,2.993004083633423
0.9285009285009286,3.0034945011138916
0.9300009300009301,3.0139849185943604
0.9315009315009315,3.024475336074829
0.933000933000933,3.034965753555298
0.9345009345009345,3.0454561710357666
0.936000936000936,3.0559465885162354
0.9375009375009375,3.066437005996704
0.9390009390009391,3.076927423477173
0.9405009405009406,3.0874178409576416
0.9420009420009421,3.0979082584381104
0.9435009435009435,3.108398675918579
0.945000945000945,3.118889093399048
0.9465009465009465,3.1293795108795166
0.948000948000948,3.1398699283599854
0.9495009495009495,3.150360345840454
0.9510009510009511,3.160850763320923
0.9525009525009526,3.1713411808013916
0.9540009540009541,3.1818315982818604
0.9555009555009556,3.192322015762329
0.957000957000957,3.202812433242798
0.9585009585009585,3.2133028507232666
0.96000096000096,3.2237932682037354
0.9615009615009615,3.234283685684204
0.963000963000963,3.244774103164673
0.9645009645009646,3.2552645206451416
0.9660009660009661,3.2657549381256104
